,uniquegroup,Date,Field,GroupNumber,TotalGroupSize,NoFemales,NoMales,Name,ReproStatus,Latitude,Longitude,NNID,NNDistance,GroupPosition,Density,Photo,QualityOfData,Nursing.,Initials,SurveyNumber,ExtraNotes,SurveyMonth,YAF.added.,Raw.Lat,Raw.Long,GroupSize,Month,Year
42411,SN743GN18,13-12-14,J,18,3,3,0,Alison,SPY,-28.917633,151.576,Alaska,7,P,0,Slight spy,1,,PC,743,,1412,,,NA,3,2014-12,2014
42413,SN743GN19,13-12-14,J,19,1,1,0,Nancy,MPY,-28.917483,151.5761167,,,,0,,1,,PC,743,,1412,,,NA,1,2014-12,2014
42415,SN743GN2,13-12-14,E,2,15,9,6,Shaddow,NPY,-28.919533,151.5794833,Sherlock,1,P,2,,1,,PC,743,,1412,,,NA,15,2014-12,2014
42416,SN743GN2,13-12-14,E,2,15,9,6,Celine,SPY,-28.919483,151.5794333,Sherlock,4,P,2,,1,,PC,743,,1412,,,NA,15,2014-12,2014
42418,SN743GN2,13-12-14,E,2,15,9,6,Zaza,NPY,-28.919483,151.57935,Quokka,5,P,1,,1,,PC,743,,1412,,,NA,15,2014-12,2014
42421,SN743GN2,13-12-14,E,2,15,9,6,Cashew,SF,-28.91945,151.5791333,Trevor,2,P,1,,1,,PC,743,,1412,,,NA,15,2014-12,2014
42422,SN743GN2,13-12-14,E,2,15,9,6,Trevor,Male,-28.91945,151.5791167,Cashew,2,P,1,,1,,PC,743,,1412,,,NA,15,2014-12,2014
42423,SN743GN2,13-12-14,E,2,15,9,6,Domino,NPY,-28.919533,151.5791,Risk,5,P,1,,1,,PC,743,,1412,,,NA,15,2014-12,2014
42428,SN743GN2,13-12-14,E,2,15,9,6,Abigail,NPY,-28.919533,151.5788,Wilbur,12,P,0,,1,,PC,743,,1412,,,NA,15,2014-12,2014
42435,SN743GN20,13-12-14,B,20,10,8,2,Therese,SF,-28.9181,151.5758,Apanie,5,C,2,,1,,PC,743,,1412,,,NA,10,2014-12,2014
42438,SN743GN20,13-12-14,B,20,10,8,2,Twinkie,Male,-28.917917,151.57585,Pickles,6,P,0,,1,,PC,743,,1412,,,NA,10,2014-12,2014
42439,SN743GN21,13-12-14,J,21,5,4,1,Enid,MPY,-28.917,151.575,Mollie,8,P,0,,1,,PC,743,,1412,,,NA,5,2014-12,2014
42447,SN743GN23,13-12-14,J,23,2,2,0,Longnose,SPY,-28.917883,151.5744667,Jo,2,P,1,,1,,PC,743,,1412,,,NA,2,2014-12,2014
42448,SN743GN24,13-12-14,J,24,2,2,0,Opal,SPY,-28.917917,151.5741,Milo,10,P,0,,1,,PC,743,,1412,,,NA,2,2014-12,2014
42449,SN743GN24,13-12-14,J,24,2,2,0,Milo,SPY,-28.918033,151.5741,Opal,10,P,0,Laying down 4280,1,,PC,743,,1412,,,NA,2,2014-12,2014
42450,SN743GN25,13-12-14,K,25,3,2,1,Bubbles,SPY,-28.917833,151.57375,Tim,5,P,1,,1,,PC,743,,1412,,,NA,3,2014-12,2014
42451,SN743GN25,13-12-14,K,25,3,2,1,Tim,Male,-28.917833,151.5736833,Gemma,2,P,2,,1,,PC,743,,1412,,,NA,3,2014-12,2014
42453,SN743GN26,13-12-14,K,26,4,4,0,Penny,SPY,-28.918067,151.57335,Fiona,11,P,0,,1,,PC,743,,1412,,,NA,4,2014-12,2014
42454,SN743GN26,13-12-14,K,26,4,4,0,Fiona,NPY,-28.91815,151.5733,June,8,P,0,,1,,PC,743,,1412,,,NA,4,2014-12,2014
42456,SN743GN26,13-12-14,K,26,4,4,0,Nylon,SF,-28.918183,151.5731667,June,6,P,0,,1,,PC,743,,1412,,,NA,4,2014-12,2014
42457,SN743GN27,13-12-14,K,27,5,2,3,Chips,Male,-28.917983,151.5730167,Jayjay,8,P,0,,1,,PC,743,,1412,,,NA,5,2014-12,2014
42461,SN743GN27,13-12-14,K,27,5,2,3,Sadie,SPY,-28.917717,151.5731167,Sunbeam,10,P,0,,1,,PC,743,,1412,,,NA,5,2014-12,2014
42467,SN743GN28,13-12-14,N,28,7,6,1,Barney,Male,-28.920217,151.5713167,Tegan,3,P,1,,1,,PC,743,,1412,,,NA,7,2014-12,2014
42469,SN743GN29,13-12-14,N,29,1,1,0,Brie,YAF,-28.920333,151.571,,,,0,,1,,PC,743,,1412,,,NA,1,2014-12,2014
42470,SN743GN3,13-12-14,D,3,2,2,0,Dash,YAF/SPY,-28.9193,151.5787833,Hazel,11,P,0,,1,,PC,743,,1412,,,NA,2,2014-12,2014
42471,SN743GN3,13-12-14,D,3,2,2,0,Hazel,SPY,-28.919267,151.5789,Dash,11,P,0,,1,,PC,743,,1412,,,NA,2,2014-12,2014
42472,SN743GN30,13-12-14,N,30,2,1,1,Gina,SPY,-28.92075,151.5708,Peto,4,P,1,,1,,PC,743,,1412,,,NA,2,2014-12,2014
42481,SN743GN33,13-12-14,N,33,5,3,2,Francis,SPY,-28.9213,151.5724,Rusty,10,P,0,,1,,PC,743,,1412,,,NA,5,2014-12,2014
42483,SN743GN34,13-12-14,I,34,1,1,0,Themeda,YAF,-28.920817,151.5731333,,,,0,,1,,PC,743,,1412,,,NA,1,2014-12,2014
42484,SN743GN35,13-12-14,O,35,6,5,1,Cyclops,Male,-28.9213,151.5736333,Lauren,1,P,1,,1,,PC,743,,1412,,,NA,6,2014-12,2014
42485,SN743GN35,13-12-14,O,35,6,5,1,Lauren,SPY,-28.9213,151.5736333,Cyclops,1,P,1,,1,,PC,743,,1412,,,NA,6,2014-12,2014
42486,SN743GN35,13-12-14,O,35,6,5,1,Naomi,NPY,-28.921317,151.5737,Cyclops,7,P,0,,1,,PC,743,,1412,,,NA,6,2014-12,2014
42487,SN743GN35,13-12-14,O,35,6,5,1,Chilli,SPY,-28.921383,151.5737833,Naomi,9,P,0,,1,,PC,743,,1412,,,NA,6,2014-12,2014
42495,SN743GN7,13-12-14,G,7,2,2,0,Ester,SPY,-28.915667,151.5779167,Strawberry,5,P,1,Saggy,1,,PC,743,,1412,,,NA,2,2014-12,2014
42498,SN743GN9,13-12-14,B,9,2,1,1,Jacquei,NPY,-28.917933,151.5768667,Jethro,5,P,1,,1,,PC,743,,1412,,,NA,2,2014-12,2014
42500,SN744GN1,14-12-14,D,1,3,3,0,Ester,SPY,-28.919783,151.5773333,Evie,10,P,0,,1,,PC,744,,1412,,,NA,3,2014-12,2014
42502,SN744GN1,14-12-14,D,1,3,3,0,Nacho,SF,-28.919867,151.5772667,Evie,8,P,0,4359,1,,PC,744,,1412,,,NA,3,2014-12,2014
42505,SN744GN11,14-12-14,F,11,1,1,0,Dash,YAF/SPY,-28.918017,151.5786833,,,,0,,1,,PC,744,,1412,,,NA,1,2014-12,2014
42506,SN744GN12,14-12-14,M,12,2,2,0,Helen,NPY,-28.916183,151.5784167,Lydia,6,P,0,,1,,PC,744,,1412,,,NA,2,2014-12,2014
42508,SN744GN13,14-12-14,G,13,15,11,4,Nikki,SPY,-28.915667,151.5779167,Lachlan,8,P,0,,1,,PC,744,,1412,,,NA,15,2014-12,2014
42512,SN744GN13,14-12-14,G,13,15,11,4,Candice,SPY,-28.915867,151.5778667,Dumpster,3,P,2,,1,,PC,744,,1412,,,NA,15,2014-12,2014
42524,SN744GN15,14-12-14,B,15,4,4,0,Longnose,SPY,-28.917867,151.5757667,Alaska,12,P,0,Bloody cloaca,1,,PC,744,,1412,,,NA,4,2014-12,2014
42526,SN744GN15,14-12-14,B,15,4,4,0,Alison,SPY,-28.917867,151.5755833,Alaska,1,P,1,,1,,PC,744,,1412,,,NA,4,2014-12,2014
42531,SN744GN19,14-12-14,J,19,2,2,0,Sadie,SPY,-28.91655,151.5743333,Delilah,2,P,1,4376,1,,PC,744,,1412,,,NA,2,2014-12,2014
42536,SN744GN20,14-12-14,J,20,5,5,0,Milo,SPY,-28.916917,151.57405,Fran,7,P,0,Slight spy,1,,PC,744,,1412,,,NA,5,2014-12,2014
42538,SN744GN20,14-12-14,J,20,5,5,0,Michelle,SPY,-28.9168,151.5738833,Argyle,8,P,0,,1,,PC,744,,1412,,,NA,5,2014-12,2014
42541,SN744GN22,14-12-14,K,22,2,2,0,Penny,SPY,-28.91785,151.5728833,Cornflower,5,P,1,,1,,PC,744,,1412,,,NA,2,2014-12,2014
42542,SN744GN23,14-12-14,K,23,1,0,1,Chips,Male,-28.91755,151.5727167,,,,0,,1,,PC,744,,1412,,,NA,1,2014-12,2014
42545,SN744GN24,14-12-14,N,24,6,4,2,Gina,SPY,-28.9206,151.5707167,Cinnamon,1,P,2,,1,,PC,744,,1412,,,NA,6,2014-12,2014
42547,SN744GN24,14-12-14,N,24,6,4,2,Brigit,SPY,-28.9207,151.5706333,Jimmy,1,P,1,,1,,PC,744,,1412,,,NA,6,2014-12,2014
42550,SN744GN25,14-12-14,N,25,12,8,4,Brie,YAF,-28.920117,151.5706833,Askclem,10,P,0,,1,,PC,744,,1412,,,NA,12,2014-12,2014
42552,SN744GN25,14-12-14,N,25,12,8,4,Cyclops,Male,-28.919917,151.5708167,Barney,4,P,1,,1,,PC,744,,1412,,,NA,12,2014-12,2014
42553,SN744GN25,14-12-14,N,25,12,8,4,Barney,Male,-28.919883,151.5708333,Cyclops,4,P,1,,1,,PC,744,,1412,,,NA,12,2014-12,2014
42564,SN744GN27,14-12-14,N,27,7,5,2,Barney,Male,-28.921183,151.57235,Mulga,3,P,1,,1,,PC,744,,1412,,,NA,7,2014-12,2014
42566,SN744GN27,14-12-14,N,27,7,5,2,Beans,SPY,-28.9213,151.5725167,June,2,P,1,,1,,PC,744,,1412,,,NA,7,2014-12,2014
42571,SN744GN28,14-12-14,I,28,10,9,1,Lauren,SPY,-28.9209,151.5729167,Tilly,2,P,1,,1,,PC,744,,1412,,,NA,10,2014-12,2014
42573,SN744GN28,14-12-14,I,28,10,9,1,Chilli,SPY,-28.920817,151.5731667,Lorna,12,P,0,,1,,PC,744,,1412,,,NA,10,2014-12,2014
42575,SN744GN28,14-12-14,I,28,10,9,1,Opal,SPY,-28.920683,151.5729167,Mason,1,P,2,,1,,PC,744,,1412,,,NA,10,2014-12,2014
42581,SN744GN29,14-12-14,I,29,3,3,0,Themeda,YAF/SPY,-28.920517,151.5732,Nylon,2,P,1,,1,,PC,744,,1412,,,NA,3,2014-12,2014
42582,SN744GN29,14-12-14,I,29,3,3,0,Nylon,SF,-28.920483,151.5732333,Themeda,2,P,1,,1,,PC,744,,1412,,,NA,3,2014-12,2014
42583,SN744GN3,14-12-14,D,3,6,4,2,Abigail,NPY,-28.91935,151.5775167,Rudolph,10,P,0,,1,,PC,744,,1412,,,NA,6,2014-12,2014
42584,SN744GN3,14-12-14,D,3,6,4,2,Rudolph,Male,-28.919267,151.57745,Daniela,6,P,0,,1,,PC,744,,1412,,,NA,6,2014-12,2014
42585,SN744GN3,14-12-14,D,3,6,4,2,Daniela,NPY,-28.919217,151.5774333,Rudolph,6,P,0,,1,,PC,744,,1412,,,NA,6,2014-12,2014
42586,SN744GN3,14-12-14,D,3,6,4,2,Celine,SPY,-28.91915,151.5774333,Daniela,6,P,0,,1,,PC,744,,1412,,,NA,6,2014-12,2014
42588,SN744GN3,14-12-14,B,3,6,4,2,Twinkie,Male,-28.918583,151.5769833,Nancy,6,P,0,,1,,PC,744,,1412,,,NA,6,2014-12,2014
42595,SN744GN32,14-12-14,I,32,1,1,0,Nina,SPY,-28.92025,151.5737,,,,0,,1,,PC,744,,1412,,,NA,1,2014-12,2014
42596,SN744GN33,14-12-14,I,33,1,1,0,Stripes,SPY,-28.919833,151.5747333,,,,0,,1,,PC,744,,1412,,,NA,1,2014-12,2014
42597,SN744GN4,14-12-14,B,4,3,3,0,Nancy,MPY,-28.918583,151.5769,Twinkie,6,P,0,,1,,PC,744,,1412,,,NA,3,2014-12,2014
42598,SN744GN4,14-12-14,B,4,3,3,0,Enid,MPY,-28.918483,151.5769667,Twinkie,8,P,0,,1,,PC,744,,1412,,,NA,3,2014-12,2014
42599,SN744GN4,14-12-14,B,4,3,3,0,Amanda,SPY,-28.918533,151.5771167,Twinkie,14,P,0,,1,,PC,744,,1412,,,NA,3,2014-12,2014
42603,SN744GN6,14-12-14,D,6,2,1,1,Zaza,NPY,-28.9187,151.5788833,Mike,1,P,1,,1,,PC,744,,1412,,,NA,2,2014-12,2014
42604,SN744GN6,14-12-14,D,6,2,1,1,Mike,Male,-28.918683,151.5788667,Zaza,1,P,1,,1,,PC,744,,1412,,,NA,2,2014-12,2014
42605,SN744GN7,14-12-14,E,7,4,2,2,Jacquei,SPY,-28.919467,151.5787833,Rollbert,3,P,1,,1,,PC,744,,1412,,,NA,4,2014-12,2014
42612,SN744GN9,14-12-14,C,9,5,3,2,Shaddow,NPY,-28.919083,151.5810167,Sherlock,3,P,1,,1,,PC,744,,1412,,,NA,5,2014-12,2014
42616,SN745GN1,15-12-14,H,1,1,0,1,Rudolph,Male,-28.919683,151.5761333,,,,0,,1,,PC,745,,1412,,,NA,1,2014-12,2014
42617,SN745GN10,15-12-14,N,10,3,2,1,Genevieve,MPY,-28.920967,151.5716,Rusty,1,P,2,4415,1,,PC,745,,1412,,,NA,3,2014-12,2014
42620,SN745GN11,15-12-14,K,11,1,1,0,Penny,SPY,-28.91795,151.5730667,,,,0,,1,,PC,745,,1412,,,NA,1,2014-12,2014
42624,SN745GN14,15-12-14,J,14,2,2,0,Michelle,SPY,-28.9172,151.5744833,Delilah,6,P,0,,1,,PC,745,,1412,,,NA,2,2014-12,2014
42625,SN745GN15,15-12-14,J,15,2,1,1,Alison,SPY,-28.917683,151.5750167,Horatio,2,P,1,,1,,PC,745,,1412,,,NA,2,2014-12,2014
42627,SN745GN16,15-12-14,J,16,3,3,0,Longnose,SPY,-28.917933,151.5749667,Argyle,7,P,0,,1,,PC,745,,1412,,,NA,3,2014-12,2014
42629,SN745GN16,15-12-14,J,16,3,3,0,Bubbles,SPY,-28.917867,151.5748667,Argyle,5,P,1,,1,,PC,745,,1412,,,NA,3,2014-12,2014
42631,SN745GN17,15-12-14,B,17,4,2,2,Naomi,NPY,-28.918,151.5753167,Harmony,4,P,1,,1,,PC,745,,1412,,,NA,4,2014-12,2014
42634,SN745GN18,15-12-14,J,18,6,6,0,Enid,MPY,-28.917733,151.5757333,Hope,11,P,0,,1,,PC,745,,1412,,,NA,6,2014-12,2014
42636,SN745GN18,15-12-14,B,18,6,6,0,Nancy,MPY,-28.917783,151.5760167,Maude,8,P,0,,1,,PC,745,,1412,,,NA,6,2014-12,2014
42637,SN745GN18,15-12-14,B,18,6,6,0,Maude,SPY,-28.91785,151.57605,Nancy,8,P,0,,1,,PC,745,,1412,,,NA,6,2014-12,2014
42640,SN745GN19,15-12-14,A,19,2,2,0,Therese,SF,-28.91815,151.57615,Squirt,10,P,0,,1,,PC,745,,1412,,,NA,2,2014-12,2014
42643,SN745GN2,15-12-14,H,2,2,2,0,Ester,SPY,-28.919767,151.5757833,Evie,3,P,1,,1,,PC,745,,1412,,,NA,2,2014-12,2014
42644,SN745GN20,15-12-14,B,20,1,1,0,Qantas,MPY,-28.918617,151.57695,,,,0,,1,,PC,745,,1412,,,NA,1,2014-12,2014
42646,SN745GN22,15-12-14,D,22,4,2,2,Zaza,SPY,-28.91865,151.5778333,Shamien,10,P,0,Bloody cloaca,1,,PC,745,,1412,,,NA,4,2014-12,2014
42650,SN745GN23,15-12-14,D,23,6,5,1,Amanda,SPY,-28.9191,151.57795,Jamie,8,P,0,,1,,PC,745,,1412,,,NA,6,2014-12,2014
42653,SN745GN23,15-12-14,D,23,6,5,1,Abigail,NPY,-28.9193,151.5781,Trevor,1,P,1,,1,,PC,745,,1412,,,NA,6,2014-12,2014
42654,SN745GN23,15-12-14,D,23,6,5,1,Trevor,Male,-28.9193,151.5781,Abigail,1,P,1,,1,,PC,745,,1412,,,NA,6,2014-12,2014
42655,SN745GN23,15-12-14,D,23,6,5,1,Dash,YAF/SPY,-28.919333,151.578,Mindi,9,P,0,,1,,PC,745,,1412,,,NA,6,2014-12,2014
42656,SN745GN24,15-12-14,D,24,2,1,1,Celine,SPY,-28.919283,151.57825,Damien,7,P,0,,1,,PC,745,,1412,,,NA,2,2014-12,2014
42662,SN745GN26,15-12-14,C,26,7,3,4,Shaddow,NPY,-28.919133,151.5808167,Sherlock,2,P,1,,1,,PC,745,,1412,,,NA,7,2014-12,2014
42664,SN745GN26,15-12-14,C,26,7,3,4,Jacquei,SPY,-28.919083,151.5808833,Mike,7,P,0,,1,,PC,745,,1412,,,NA,7,2014-12,2014
42665,SN745GN26,15-12-14,C,26,7,3,4,Mike,Male,-28.919083,151.5809833,Ross,6,P,0,,1,,PC,745,,1412,,,NA,7,2014-12,2014
42667,SN745GN26,15-12-14,C,26,7,3,4,Ross,Male,-28.91915,151.5810167,Iggy,1,P,1,4438,1,,PC,745,,1412,,,NA,7,2014-12,2014
42670,SN745GN28,15-12-14,D,28,2,1,1,Tim,Male,-28.91935,151.5773667,Zaza,5,P,1,,1,,PC,745,,1412,,,NA,1,2014-12,2014
42672,SN745GN3,15-12-14,I,3,3,2,1,Hazel,SPY,-28.919667,151.5751333,Lachlan,1,P,1,,1,,PC,745,,1412,,,NA,3,2014-12,2014
42673,SN745GN3,15-12-14,I,3,3,2,1,Cashew,SF,-28.919817,151.5750833,Lachlan,12,P,0,,1,,PC,745,,1412,,,NA,3,2014-12,2014
42674,SN745GN4,15-12-14,I,4,3,3,0,Sally,SPY,-28.919833,151.5747,Stripes,12,P,0,,1,,PC,745,,1412,,,NA,3,2014-12,2014
42675,SN745GN4,15-12-14,I,4,3,3,0,Stripes,SPY,-28.91975,151.5746,Star,11,P,0,,1,,PC,745,,1412,,,NA,3,2014-12,2014
42676,SN745GN4,15-12-14,I,4,3,3,0,Star,SPY,-28.919667,151.5747,Stripes,11,P,0,,1,,PC,745,,1412,,,NA,3,2014-12,2014
42679,SN745GN5,15-12-14,I,5,4,2,2,Twinkie,Male,-28.919517,151.57435,Cotton,4,P,1,,1,,PC,745,,1412,,,NA,4,2014-12,2014
42682,SN745GN7,15-12-14,O,7,5,4,1,Doodle,Male,-28.920717,151.5739,Nina,4,P,2,,1,,PC,745,,1412,,,NA,5,2014-12,2014
42683,SN745GN7,15-12-14,O,7,5,4,1,Nina,SPY,-28.920783,151.5738333,Nylon,1,P,2,,1,,PC,745,,1412,,,NA,5,2014-12,2014
