"","Ecoli.cutoff","Host.cutoff","index","Coef.Parameter","Coef.Estimate","Coef.Year.2015.Parameter","Coef.Year.2015.Estimate","Coef.betweeness.Parameter","Coef.betweeness.Estimate","Coef.betweeness.Year.2015.Parameter","Coef.betweeness.Year.2015.Estimate","Coef.eigencent.Parameter","Coef.eigencent.Estimate","Coef.eigencent.Year.2015.Parameter","Coef.eigencent.Year.2015.Estimate","Coef.degree.Year.2015.Parameter","Coef.degree.Year.2015.Estimate"
"731","0.94",0.145454545454545,"HWI","Ecoli.degree",1.03269063877502,"Year.2015",-1.93320582981809,"Ecoli.betweenness",14.2638517947304,"Ecoli.betweenness*Year.2015",-14.1630028863292,"Ecoli.evcent",0.0199359762329197,"Year.2015",-0.00510936384435069,"Ecoli.degree*Year.2015",-1.01180274389259
"732","0.94",0.0181818181818182,"HWI","Ecoli.degree",2.06911407558182,"Year.2015",11.145880006977,"Ecoli.betweenness",51.0822823695381,"Ecoli.betweenness*Year.2015",-46.7127771857291,"Ecoli.evcent",0.0129528174936648,"Year.2015",-0.0135692860916903,"Ecoli.degree*Year.2015",-1.36109425141194
"733","0.94",0.0575757575757576,"HWI","Ecoli.degree",4.47764036076662,"Year.2015",-0.011262875468074,"Ecoli.betweenness",106.067287219731,"Ecoli.betweenness*Year.2015",-91.7565476997424,"Ecoli.evcent",0.0143102016543591,"Year.2015",-0.0339971490266997,"Ecoli.degree*Year.2015",-4.27236146656989
"734","0.94",0.0636363636363636,"HWI","Ecoli.degree",4.15006345934408,"Year.2015",-0.560220555814624,"Ecoli.betweenness",114.826650113451,"Ecoli.betweenness*Year.2015",-104.357018254703,"Ecoli.evcent",0.012285030857421,"Year.2015",-0.0371150770062925,"Ecoli.degree*Year.2015",-4.22821031649887
"735","0.9",0.0742424242424242,"HWI","Ecoli.degree",1.0759863077081,"Year.2015",0.0353063036990808,"Ecoli.betweenness",21.4493453452,"Ecoli.betweenness*Year.2015",-26.0710363853018,"Ecoli.evcent",0.00956840303876709,"Year.2015",-0.0398539102099633,"Ecoli.degree*Year.2015",-1.65985023336923
"736","0.94",0.112121212121212,"HWI","Ecoli.degree",1.94744496478691,"Year.2015",-2.18870147978865,"Ecoli.betweenness",158.695658873697,"Ecoli.betweenness*Year.2015",-158.248197621138,"Ecoli.evcent",0.0110695146938486,"Year.2015",-0.013204414931783,"Ecoli.degree*Year.2015",-1.91287966818889
"737","0.9",0.0121212121212121,"SRI","Ecoli.degree",-0.541295144388316,"Year.2015",11.8305802777184,"Ecoli.betweenness",4.18259956685998,"Ecoli.betweenness*Year.2015",-3.09156826240202,"Ecoli.evcent",0.0143062380900096,"Year.2015",-0.0175468483579779,"Ecoli.degree*Year.2015",0.399659961977607
"738","0.9",0.145454545454545,"HWI","Ecoli.degree",1.57806133113714,"Year.2015",-2.20809582884482,"Ecoli.betweenness",4.15765083918554,"Ecoli.betweenness*Year.2015",-3.93946469315567,"Ecoli.evcent",0.0243546821225537,"Year.2015",-0.010531958544227,"Ecoli.degree*Year.2015",-1.66268455190745
"739","0.94",0.00151515151515152,"SRI","Ecoli.degree",-2.25025326792355,"Year.2015",14.9400036286713,"Ecoli.betweenness",14.6197975238652,"Ecoli.betweenness*Year.2015",-12.3222355627369,"Ecoli.evcent",0.014286542485405,"Year.2015",-0.0109798625434916,"Ecoli.degree*Year.2015",3.65328396348863
"740","0.9",0.131818181818182,"HWI","Ecoli.degree",1.30011819925992,"Year.2015",-2.2674230370555,"Ecoli.betweenness",4.17516792220458,"Ecoli.betweenness*Year.2015",-4.13233563782258,"Ecoli.evcent",0.010390495866854,"Year.2015",-0.00798125350941197,"Ecoli.degree*Year.2015",-1.37326326250317
"741","0.94",0.142424242424242,"HWI","Ecoli.degree",0.885185205734483,"Year.2015",-1.80851278211332,"Ecoli.betweenness",12.3052771944302,"Ecoli.betweenness*Year.2015",-12.1930823220458,"Ecoli.evcent",0.01501209169287,"Year.2015",-0.00310201142060842,"Ecoli.degree*Year.2015",-0.813330534631206
"742","0.9",0.106060606060606,"HWI","Ecoli.degree",1.41723394120631,"Year.2015",-1.86502130804119,"Ecoli.betweenness",25.3391050803559,"Ecoli.betweenness*Year.2015",-25.1409980860696,"Ecoli.evcent",0.00925911445941275,"Year.2015",-0.0196744341703976,"Ecoli.degree*Year.2015",-1.54864666475615
"743","0.9",0.0984848484848485,"SRI","Ecoli.degree",1.3402899793698,"Year.2015",-2.04468777676294,"Ecoli.betweenness",1.94430788869885,"Ecoli.betweenness*Year.2015",-1.84348887879124,"Ecoli.evcent",0.0437064933752023,"Year.2015",-0.0566270424734965,"Ecoli.degree*Year.2015",-1.42900318157811
"744","0.9",0.0621212121212121,"HWI","Ecoli.degree",1.53126451427127,"Year.2015",0.912285125857932,"Ecoli.betweenness",16.5411776809931,"Ecoli.betweenness*Year.2015",-13.6062646870915,"Ecoli.evcent",0.0113289026181818,"Year.2015",-0.0394172661330687,"Ecoli.degree*Year.2015",-2.18874814589746
"745","0.9",0.140909090909091,"HWI","Ecoli.degree",1.30125457040594,"Year.2015",-1.89392272587251,"Ecoli.betweenness",3.82097228540642,"Ecoli.betweenness*Year.2015",-3.70688330353398,"Ecoli.evcent",0.0145217950387722,"Year.2015",-0.00405346328802792,"Ecoli.degree*Year.2015",-1.38346383257684
"746","0.9",0.05,"SRI","Ecoli.degree",1.06702769991834,"Year.2015",-1.01615464843695,"Ecoli.betweenness",16.306864181517,"Ecoli.betweenness*Year.2015",-17.858707729363,"Ecoli.evcent",0.0116540397645054,"Year.2015",-0.0261987282808317,"Ecoli.degree*Year.2015",-1.31110838480156
"747","0.9",0.143939393939394,"HWI","Ecoli.degree",1.57806133113714,"Year.2015",-2.20809582884482,"Ecoli.betweenness",4.15765083918554,"Ecoli.betweenness*Year.2015",-3.93946469315567,"Ecoli.evcent",0.0243546821225537,"Year.2015",-0.010531958544227,"Ecoli.degree*Year.2015",-1.66268455190745
"748","0.9",0.0545454545454545,"SRI","Ecoli.degree",1.10712936577257,"Year.2015",-1.71372586483164,"Ecoli.betweenness",13.6333080631207,"Ecoli.betweenness*Year.2015",-13.591547322961,"Ecoli.evcent",0.0100699164936877,"Year.2015",-0.0210213842161091,"Ecoli.degree*Year.2015",-1.26708638927108
"749","0.94",0.110606060606061,"HWI","Ecoli.degree",1.92292435126824,"Year.2015",-2.1717425376197,"Ecoli.betweenness",156.32867625884,"Ecoli.betweenness*Year.2015",-155.915077102502,"Ecoli.evcent",0.0103780639836194,"Year.2015",-0.0154844286689421,"Ecoli.degree*Year.2015",-1.93626669471399
"750","0.94",0.0696969696969697,"SRI","Ecoli.degree",1.0695994886191,"Year.2015",-2.14737060083613,"Ecoli.betweenness",11.324580173493,"Ecoli.betweenness*Year.2015",-11.3301220128633,"Ecoli.evcent",0.0128730668884242,"Year.2015",-0.000786757031961384,"Ecoli.degree*Year.2015",-0.943236591635023
"751","0.9",0.0333333333333333,"SRI","Ecoli.degree",1.51372603127852,"Year.2015",0.426558136877991,"Ecoli.betweenness",9.06011061689167,"Ecoli.betweenness*Year.2015",-8.42743972890914,"Ecoli.evcent",0.0123255155913154,"Year.2015",-0.0375159069993132,"Ecoli.degree*Year.2015",-2.13141630741074
"752","0.9",0.124242424242424,"HWI","Ecoli.degree",1.52882924326498,"Year.2015",-2.22808857534376,"Ecoli.betweenness",10.8031804530222,"Ecoli.betweenness*Year.2015",-11.5022404414348,"Ecoli.evcent",0.0117797043395268,"Year.2015",-0.0147170280314886,"Ecoli.degree*Year.2015",-1.7168388622189
"753","0.94",0.131818181818182,"SRI","Ecoli.degree",0.590132146443996,"Year.2015",-0.76946450958141,"Ecoli.betweenness",8.36808112105414,"Ecoli.betweenness*Year.2015",-8.36716341642662,"Ecoli.evcent",0.0268408343835112,"Year.2015",-0.0551660789488853,"Ecoli.degree*Year.2015",-0.650022137398201
"754","0.9",0.113636363636364,"HWI","Ecoli.degree",1.46384907314944,"Year.2015",-2.25323719162277,"Ecoli.betweenness",24.1528107399056,"Ecoli.betweenness*Year.2015",-25.378101842746,"Ecoli.evcent",0.0112941271777652,"Year.2015",-0.0187875411402202,"Ecoli.degree*Year.2015",-1.67354274525586
"755","0.94",0.0484848484848485,"HWI","Ecoli.degree",3.81994547276536,"Year.2015",2.49968556450754,"Ecoli.betweenness",76.1681767483303,"Ecoli.betweenness*Year.2015",-65.8736910323157,"Ecoli.evcent",0.0130529370258114,"Year.2015",-0.0238194892057978,"Ecoli.degree*Year.2015",-3.79885354586531
"756","0.9",0.0151515151515152,"HWI","Ecoli.degree",-0.643904857818236,"Year.2015",13.7252466101578,"Ecoli.betweenness",7.17684816039213,"Ecoli.betweenness*Year.2015",-5.75341029260881,"Ecoli.evcent",0.0121697465637021,"Year.2015",-0.024864360094121,"Ecoli.degree*Year.2015",0.610471995158045
"757","0.94",0.139393939393939,"SRI","Ecoli.degree",0.543608789909926,"Year.2015",-0.529521282069614,"Ecoli.betweenness",9.53158705448617,"Ecoli.betweenness*Year.2015",-9.53066934985866,"Ecoli.evcent",0.0365102481127124,"Year.2015",-0.0458040760272572,"Ecoli.degree*Year.2015",-0.590000162670252
"758","0.94",0.0515151515151515,"SRI","Ecoli.degree",2.34997685050563,"Year.2015",-1.89722237210412,"Ecoli.betweenness",116.500274108481,"Ecoli.betweenness*Year.2015",-115.46671169871,"Ecoli.evcent",0.0117556690058875,"Year.2015",-0.0204927705262214,"Ecoli.degree*Year.2015",-2.32648205946224
"759","0.9",0.124242424242424,"HWI","Ecoli.degree",1.52882924326498,"Year.2015",-2.22808857534376,"Ecoli.betweenness",10.8031804530222,"Ecoli.betweenness*Year.2015",-11.5022404414348,"Ecoli.evcent",0.0117797043395268,"Year.2015",-0.0147170280314886,"Ecoli.degree*Year.2015",-1.7168388622189
"760","0.94",0.053030303030303,"SRI","Ecoli.degree",2.24282566457565,"Year.2015",-2.04812933408467,"Ecoli.betweenness",113.051107065377,"Ecoli.betweenness*Year.2015",-111.700355243455,"Ecoli.evcent",0.0105021888673427,"Year.2015",-0.0155074147998855,"Ecoli.degree*Year.2015",-2.14233035240665
"761","0.94",0.0833333333333333,"SRI","Ecoli.degree",1.02164248480553,"Year.2015",-2.05559690947247,"Ecoli.betweenness",7.94458368816503,"Ecoli.betweenness*Year.2015",-7.88628626025996,"Ecoli.evcent",0.0209754385514692,"Year.2015",0.00232864776209459,"Ecoli.degree*Year.2015",-1.02384803889954
"762","0.9",0.0257575757575758,"SRI","Ecoli.degree",1.36479346490246,"Year.2015",3.28092667385889,"Ecoli.betweenness",7.79940829311684,"Ecoli.betweenness*Year.2015",-5.11111902967258,"Ecoli.evcent",0.0118874067533364,"Year.2015",-0.0282724909332808,"Ecoli.degree*Year.2015",-1.83971600183119
"763","0.9",0.1,"SRI","Ecoli.degree",1.42401449285899,"Year.2015",-2.13434395321233,"Ecoli.betweenness",2.15785281984911,"Ecoli.betweenness*Year.2015",-2.06924373508842,"Ecoli.evcent",0.0437064933752023,"Year.2015",-0.0566270424734965,"Ecoli.degree*Year.2015",-1.52724710717301
"764","0.9",0.0575757575757576,"HWI","Ecoli.degree",1.52289631427614,"Year.2015",1.19939569019591,"Ecoli.betweenness",15.244847993513,"Ecoli.betweenness*Year.2015",-9.85135753661663,"Ecoli.evcent",0.0108689038153129,"Year.2015",-0.0396090898306611,"Ecoli.degree*Year.2015",-1.9589514176645
"765","0.9",0.00454545454545455,"HWI","Ecoli.degree",-2.22622117597265,"Year.2015",15.6146590486475,"Ecoli.betweenness",4.78885815904486,"Ecoli.betweenness*Year.2015",-3.42793900792656,"Ecoli.evcent",0.0126686681468247,"Year.2015",-0.0250347616593558,"Ecoli.degree*Year.2015",2.99321625131315
"766","0.9",0.0484848484848485,"HWI","Ecoli.degree",1.40958391725227,"Year.2015",3.52748414572861,"Ecoli.betweenness",13.6140357324616,"Ecoli.betweenness*Year.2015",-9.810682105615,"Ecoli.evcent",0.01074508481972,"Year.2015",-0.0323486315303217,"Ecoli.degree*Year.2015",-1.92728166900837
"767","0.94",0.0575757575757576,"SRI","Ecoli.degree",1.83493481971009,"Year.2015",-1.94682234252315,"Ecoli.betweenness",71.061756917948,"Ecoli.betweenness*Year.2015",-71.7397062917738,"Ecoli.evcent",0.010944021367935,"Year.2015",-0.0100110152726632,"Ecoli.degree*Year.2015",-1.73372541649392
"768","0.94",0.0681818181818182,"HWI","Ecoli.degree",3.89853665850628,"Year.2015",-0.529468829935995,"Ecoli.betweenness",118.747229086277,"Ecoli.betweenness*Year.2015",-107.46996756009,"Ecoli.evcent",0.0110557630831265,"Year.2015",-0.0360311247943247,"Ecoli.degree*Year.2015",-4.05588133711208
"769","0.9",0.131818181818182,"SRI","Ecoli.degree",1.23915872427081,"Year.2015",-1.1514886492288,"Ecoli.betweenness",1.92100335569815,"Ecoli.betweenness*Year.2015",-1.88137411382348,"Ecoli.evcent",0.0490249175079544,"Year.2015",-0.0541674979050906,"Ecoli.degree*Year.2015",-1.2665065869333
"770","0.94",0.115151515151515,"SRI","Ecoli.degree",0.521937803752827,"Year.2015",-1.06602382051084,"Ecoli.betweenness",9.22480909115132,"Ecoli.betweenness*Year.2015",-9.20039476808021,"Ecoli.evcent",0.0157594186539359,"Year.2015",-0.0624378759869082,"Ecoli.degree*Year.2015",-0.57593034512352
"771","0.9",0.136363636363636,"SRI","Ecoli.degree",1.23915872427081,"Year.2015",-1.1514886492288,"Ecoli.betweenness",1.92100335569815,"Ecoli.betweenness*Year.2015",-1.88137411382348,"Ecoli.evcent",0.0490249175079544,"Year.2015",-0.0541674979050906,"Ecoli.degree*Year.2015",-1.2665065869333
"772","0.9",0.0651515151515152,"SRI","Ecoli.degree",1.45929673427292,"Year.2015",-2.40643202504555,"Ecoli.betweenness",6.12840999181268,"Ecoli.betweenness*Year.2015",-6.51216299950676,"Ecoli.evcent",0.0124714057327521,"Year.2015",-0.0145607905053622,"Ecoli.degree*Year.2015",-1.6443122321388
"773","0.94",0.0242424242424242,"SRI","Ecoli.degree",3.77989878078926,"Year.2015",2.90444607022445,"Ecoli.betweenness",37.5080911097075,"Ecoli.betweenness*Year.2015",-32.4851987084559,"Ecoli.evcent",0.0148087895335472,"Year.2015",-0.0168012880187781,"Ecoli.degree*Year.2015",-3.78288902254273
"774","0.9",0.0606060606060606,"SRI","Ecoli.degree",1.442314670159,"Year.2015",-2.30659285749335,"Ecoli.betweenness",13.1510078915771,"Ecoli.betweenness*Year.2015",-13.7952192047166,"Ecoli.evcent",0.0122394803740281,"Year.2015",-0.016657876588149,"Ecoli.degree*Year.2015",-1.63444269414171
"775","0.9",0.0227272727272727,"SRI","Ecoli.degree",1.07763267345151,"Year.2015",4.67512259136155,"Ecoli.betweenness",5.92770682573448,"Ecoli.betweenness*Year.2015",-4.09547897094039,"Ecoli.evcent",0.0122128322760861,"Year.2015",-0.0273658400831323,"Ecoli.degree*Year.2015",-1.73688749095301
"776","0.9",0.0712121212121212,"HWI","Ecoli.degree",1.13498006962867,"Year.2015",0.454621682978826,"Ecoli.betweenness",22.9704203918739,"Ecoli.betweenness*Year.2015",-25.2124909874922,"Ecoli.evcent",0.00975421059391603,"Year.2015",-0.0391378117759372,"Ecoli.degree*Year.2015",-1.81821471417238
"777","0.9",0.053030303030303,"SRI","Ecoli.degree",1.10395387168359,"Year.2015",-1.58281607048224,"Ecoli.betweenness",15.7246594018093,"Ecoli.betweenness*Year.2015",-15.7509333233709,"Ecoli.evcent",0.0108860750525435,"Year.2015",-0.0224124072121939,"Ecoli.degree*Year.2015",-1.24847020611625
"778","0.9",0.0954545454545455,"SRI","Ecoli.degree",1.28408124677679,"Year.2015",-2.244764417101,"Ecoli.betweenness",2.08327378223557,"Ecoli.betweenness*Year.2015",-2.02669036574213,"Ecoli.evcent",0.0429274156656465,"Year.2015",-0.0571969663575495,"Ecoli.degree*Year.2015",-1.38518604958218
"779","0.94",0.0348484848484849,"HWI","Ecoli.degree",3.70564185778983,"Year.2015",6.78303019821424,"Ecoli.betweenness",71.6106754461502,"Ecoli.betweenness*Year.2015",-65.6131751315938,"Ecoli.evcent",0.0130545045996242,"Year.2015",-0.0153148128707205,"Ecoli.degree*Year.2015",-3.88341626962087
"780","0.94",0.0742424242424242,"SRI","Ecoli.degree",0.705441355916941,"Year.2015",-1.86506860386757,"Ecoli.betweenness",7.67472434027344,"Ecoli.betweenness*Year.2015",-7.64365457909998,"Ecoli.evcent",0.0122777040472694,"Year.2015",-0.000668759818474056,"Ecoli.degree*Year.2015",-0.614409470923736
"781","0.9",0.0560606060606061,"HWI","Ecoli.degree",1.55479952586664,"Year.2015",1.40703760495603,"Ecoli.betweenness",14.4195589604427,"Ecoli.betweenness*Year.2015",-9.70312501180109,"Ecoli.evcent",0.0108781424260927,"Year.2015",-0.0390553408962773,"Ecoli.degree*Year.2015",-1.96049326103015
"782","0.94",0.139393939393939,"SRI","Ecoli.degree",0.543608789909926,"Year.2015",-0.529521282069614,"Ecoli.betweenness",9.53158705448617,"Ecoli.betweenness*Year.2015",-9.53066934985866,"Ecoli.evcent",0.0365102481127124,"Year.2015",-0.0458040760272572,"Ecoli.degree*Year.2015",-0.590000162670252
"783","0.94",0.0151515151515152,"SRI","Ecoli.degree",2.88602985284545,"Year.2015",8.86187925200965,"Ecoli.betweenness",35.8297183952172,"Ecoli.betweenness*Year.2015",-32.8723156866321,"Ecoli.evcent",0.014634700155667,"Year.2015",-0.00609767280165739,"Ecoli.degree*Year.2015",-2.85825575538488
"784","0.9",0.00757575757575758,"HWI","Ecoli.degree",-2.24026074790491,"Year.2015",15.6308116869377,"Ecoli.betweenness",4.76006196127864,"Ecoli.betweenness*Year.2015",-3.39787546178075,"Ecoli.evcent",0.0126867795518156,"Year.2015",-0.025003584362136,"Ecoli.degree*Year.2015",3.00366429825788
"785","0.9",0.134848484848485,"SRI","Ecoli.degree",1.23915872427081,"Year.2015",-1.1514886492288,"Ecoli.betweenness",1.92100335569815,"Ecoli.betweenness*Year.2015",-1.88137411382348,"Ecoli.evcent",0.0490249175079544,"Year.2015",-0.0541674979050906,"Ecoli.degree*Year.2015",-1.2665065869333
"786","0.94",0.113636363636364,"SRI","Ecoli.degree",0.627290423117737,"Year.2015",-0.974000199785396,"Ecoli.betweenness",10.242936371006,"Ecoli.betweenness*Year.2015",-10.2054589313913,"Ecoli.evcent",0.0157594186539359,"Year.2015",-0.0624378759869082,"Ecoli.degree*Year.2015",-0.670085156369203
"787","0.94",0.0136363636363636,"SRI","Ecoli.degree",2.22379094621942,"Year.2015",9.69037932120688,"Ecoli.betweenness",33.3067881033711,"Ecoli.betweenness*Year.2015",-30.2455811527658,"Ecoli.evcent",0.0143622466504111,"Year.2015",-0.00722370380363328,"Ecoli.degree*Year.2015",-1.78080012120759
"788","0.9",0.0984848484848485,"SRI","Ecoli.degree",1.3402899793698,"Year.2015",-2.04468777676294,"Ecoli.betweenness",1.94430788869885,"Ecoli.betweenness*Year.2015",-1.84348887879124,"Ecoli.evcent",0.0437064933752023,"Year.2015",-0.0566270424734965,"Ecoli.degree*Year.2015",-1.42900318157811
"789","0.94",0.00454545454545455,"SRI","Ecoli.degree",-1.77180733610108,"Year.2015",16.2950947773406,"Ecoli.betweenness",15.1412933891261,"Ecoli.betweenness*Year.2015",-12.8449623703329,"Ecoli.evcent",0.0144079035304224,"Year.2015",-0.0103120295239994,"Ecoli.degree*Year.2015",3.09920284943336
"790","0.94",0.0666666666666667,"HWI","Ecoli.degree",3.79432832409764,"Year.2015",-0.397477577949955,"Ecoli.betweenness",125.827031590802,"Ecoli.betweenness*Year.2015",-116.02864555556,"Ecoli.evcent",0.0113788744028676,"Year.2015",-0.0362729415316579,"Ecoli.degree*Year.2015",-3.91148639984371
"791","0.94",0.118181818181818,"SRI","Ecoli.degree",0.471904082704285,"Year.2015",-1.10421946719215,"Ecoli.betweenness",9.19147209328818,"Ecoli.betweenness*Year.2015",-9.17499049954463,"Ecoli.evcent",0.0157594186539359,"Year.2015",-0.0624378759869082,"Ecoli.degree*Year.2015",-0.490095809381996
"792","0.94",0.110606060606061,"HWI","Ecoli.degree",1.92292435126824,"Year.2015",-2.1717425376197,"Ecoli.betweenness",156.32867625884,"Ecoli.betweenness*Year.2015",-155.915077102502,"Ecoli.evcent",0.0103780639836194,"Year.2015",-0.0154844286689421,"Ecoli.degree*Year.2015",-1.93626669471399
"793","0.9",0.0939393939393939,"HWI","Ecoli.degree",0.997853765317866,"Year.2015",-1.18837612849193,"Ecoli.betweenness",29.2660034395107,"Ecoli.betweenness*Year.2015",-31.4769823554123,"Ecoli.evcent",0.00968132974251054,"Year.2015",-0.0314064542984142,"Ecoli.degree*Year.2015",-1.21057421013581
"794","0.9",0.00454545454545455,"SRI","Ecoli.degree",-1.79659792162093,"Year.2015",16.8272540968205,"Ecoli.betweenness",2.71833772072918,"Ecoli.betweenness*Year.2015",-1.94670651733935,"Ecoli.evcent",0.0155082942963781,"Year.2015",-0.0186813060837719,"Ecoli.degree*Year.2015",2.78242186988531
"795","0.9",0.0803030303030303,"SRI","Ecoli.degree",1.52191432985514,"Year.2015",-2.21766929001984,"Ecoli.betweenness",2.62072063171845,"Ecoli.betweenness*Year.2015",-2.46335001342925,"Ecoli.evcent",0.0247555216843,"Year.2015",-0.00717370746917113,"Ecoli.degree*Year.2015",-1.57942161262143
"796","0.9",0.115151515151515,"HWI","Ecoli.degree",1.48601552777315,"Year.2015",-2.41715453600345,"Ecoli.betweenness",24.2631719832314,"Ecoli.betweenness*Year.2015",-25.3233800890094,"Ecoli.evcent",0.011300957851212,"Year.2015",-0.0187468871353956,"Ecoli.degree*Year.2015",-1.66827308253867
"797","0.94",0.103030303030303,"SRI","Ecoli.degree",0.569468653715019,"Year.2015",-1.40790071413595,"Ecoli.betweenness",2.62903750092306,"Ecoli.betweenness*Year.2015",-2.6256063069568,"Ecoli.evcent",0.0150497928832992,"Year.2015",-0.0587346640604759,"Ecoli.degree*Year.2015",-0.689787455804147
"798","0.94",0.0409090909090909,"HWI","Ecoli.degree",3.67168046664275,"Year.2015",4.8112224719511,"Ecoli.betweenness",74.1356718533516,"Ecoli.betweenness*Year.2015",-67.4038287005751,"Ecoli.evcent",0.0132681234118987,"Year.2015",-0.0188435804017621,"Ecoli.degree*Year.2015",-3.74080415082313
"799","0.94",0.0575757575757576,"SRI","Ecoli.degree",1.83493481971009,"Year.2015",-1.94682234252315,"Ecoli.betweenness",71.061756917948,"Ecoli.betweenness*Year.2015",-71.7397062917738,"Ecoli.evcent",0.010944021367935,"Year.2015",-0.0100110152726632,"Ecoli.degree*Year.2015",-1.73372541649392
"800","0.9",0.0196969696969697,"SRI","Ecoli.degree",0.560042838992961,"Year.2015",6.67360937809735,"Ecoli.betweenness",5.13644112422177,"Ecoli.betweenness*Year.2015",-3.31767010323461,"Ecoli.evcent",0.0129531955172553,"Year.2015",-0.0224664091358292,"Ecoli.degree*Year.2015",-1.3500317299742
"801","0.94",0.103030303030303,"HWI","Ecoli.degree",1.94354446566176,"Year.2015",-2.01915699291161,"Ecoli.betweenness",168.824781527664,"Ecoli.betweenness*Year.2015",-166.96202285791,"Ecoli.evcent",0.00798905528021954,"Year.2015",-0.0177514954346622,"Ecoli.degree*Year.2015",-1.91665483909511
"802","0.94",0.00151515151515152,"SRI","Ecoli.degree",-2.25025326792355,"Year.2015",14.9400036286713,"Ecoli.betweenness",14.6197975238652,"Ecoli.betweenness*Year.2015",-12.3222355627369,"Ecoli.evcent",0.014286542485405,"Year.2015",-0.0109798625434916,"Ecoli.degree*Year.2015",3.65328396348863
"803","0.9",0.13030303030303,"HWI","Ecoli.degree",1.2993936149972,"Year.2015",-2.2563572058225,"Ecoli.betweenness",4.31955067474514,"Ecoli.betweenness*Year.2015",-4.31714624232171,"Ecoli.evcent",0.0103904958831528,"Year.2015",-0.00798125351613414,"Ecoli.degree*Year.2015",-1.39084551131053
"804","0.94",0.0636363636363636,"SRI","Ecoli.degree",1.16265893165656,"Year.2015",-2.22138021727023,"Ecoli.betweenness",32.0997737297536,"Ecoli.betweenness*Year.2015",-32.4178052256114,"Ecoli.evcent",0.012793240392912,"Year.2015",-0.0098319325468535,"Ecoli.degree*Year.2015",-1.08579485132431
"805","0.9",0.0439393939393939,"HWI","Ecoli.degree",1.0509288869942,"Year.2015",4.62494781164132,"Ecoli.betweenness",12.251697520971,"Ecoli.betweenness*Year.2015",-9.01303798717059,"Ecoli.evcent",0.010473582923393,"Year.2015",-0.0326661222580504,"Ecoli.degree*Year.2015",-1.73060399984607
"806","0.9",0.0196969696969697,"HWI","Ecoli.degree",-0.149015298156098,"Year.2015",12.439464482207,"Ecoli.betweenness",7.47097591440264,"Ecoli.betweenness*Year.2015",-5.83870302827225,"Ecoli.evcent",0.0122112543973694,"Year.2015",-0.0229380765855058,"Ecoli.degree*Year.2015",0.0774722547578559
"807","0.9",0.0424242424242424,"SRI","Ecoli.degree",1.01061863062224,"Year.2015",-0.332902996565697,"Ecoli.betweenness",14.101517850856,"Ecoli.betweenness*Year.2015",-17.1527880435295,"Ecoli.evcent",0.0106668435982264,"Year.2015",-0.034576502019925,"Ecoli.degree*Year.2015",-1.45760668995476
"808","0.9",0.0363636363636364,"HWI","Ecoli.degree",0.970273832580506,"Year.2015",7.214008123171,"Ecoli.betweenness",10.291329441736,"Ecoli.betweenness*Year.2015",-7.48730207242061,"Ecoli.evcent",0.0112681501681241,"Year.2015",-0.0271144238212904,"Ecoli.degree*Year.2015",-1.65567370657928
"809","0.9",0.0409090909090909,"HWI","Ecoli.degree",0.589761042695973,"Year.2015",5.92330416091817,"Ecoli.betweenness",10.5590823217513,"Ecoli.betweenness*Year.2015",-6.94638250156067,"Ecoli.evcent",0.0102056866410165,"Year.2015",-0.0298145649520209,"Ecoli.degree*Year.2015",-1.19268932441872
"810","0.9",0.145454545454545,"HWI","Ecoli.degree",1.57806133113714,"Year.2015",-2.20809582884482,"Ecoli.betweenness",4.15765083918554,"Ecoli.betweenness*Year.2015",-3.93946469315567,"Ecoli.evcent",0.0243546821225537,"Year.2015",-0.010531958544227,"Ecoli.degree*Year.2015",-1.66268455190745
"811","0.9",0,"HWI","Ecoli.degree",-2.22622117597265,"Year.2015",15.6146590486475,"Ecoli.betweenness",4.78885815904486,"Ecoli.betweenness*Year.2015",-3.42793900792656,"Ecoli.evcent",0.0126686681468247,"Year.2015",-0.0250347616593558,"Ecoli.degree*Year.2015",2.99321625131315
"812","0.9",0.116666666666667,"SRI","Ecoli.degree",1.44169143139468,"Year.2015",-1.60839999526696,"Ecoli.betweenness",2.3980867531747,"Ecoli.betweenness*Year.2015",-2.32011844903634,"Ecoli.evcent",0.0476424538117556,"Year.2015",-0.0593966678869389,"Ecoli.degree*Year.2015",-1.50066035695076
"813","0.9",0.0727272727272727,"SRI","Ecoli.degree",1.29065006227752,"Year.2015",-2.21296555047058,"Ecoli.betweenness",2.70213027036562,"Ecoli.betweenness*Year.2015",-2.58763900801578,"Ecoli.evcent",0.0128796150070966,"Year.2015",-0.00173165451986132,"Ecoli.degree*Year.2015",-1.33021046485205
"814","0.94",0.0696969696969697,"HWI","Ecoli.degree",4.00401694989267,"Year.2015",-1.12603255104799,"Ecoli.betweenness",131.355738225633,"Ecoli.betweenness*Year.2015",-121.718706563773,"Ecoli.evcent",0.0110042796910714,"Year.2015",-0.0383155727150072,"Ecoli.degree*Year.2015",-4.10939860193984
"815","0.9",0.0681818181818182,"HWI","Ecoli.degree",1.33383945782467,"Year.2015",0.656615391784154,"Ecoli.betweenness",17.2767408795854,"Ecoli.betweenness*Year.2015",-15.7660496010461,"Ecoli.evcent",0.0112567579344457,"Year.2015",-0.0403366733469898,"Ecoli.degree*Year.2015",-2.07946424516593
